"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"Gandy-Sun Bay South","FL","Tampa","Hillsborough","Tampa",849,1391,0.00433212996389892,0.012372634643377,0.0427286356821589,5464
2017-10-31,"Upper Vailsburg","NJ","New York","Essex","Newark",850,1461,0.0131761442441054,0.0245441795231417,-0.0240480961923848,3166
2017-10-31,"Sunnyside","AZ","Tucson","Pima","Tucson",851,984,0.0144329896907216,0.0468085106382979,0.0860927152317881,3553
2017-10-31,"Sarasota Springs","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",852,1545,0.000647668393782384,0.00129617627997408,0.00324675324675325,7203
2017-10-31,"Western Branch South","VA","Virginia Beach","Chesapeake City","Chesapeake",853,1651,0.00121285627653123,-0.000605326876513317,0.00548112058465286,5217
2017-10-31,"North Stamford","CT","Stamford","Fairfield","Stamford",854,3672,-0.0105092966855295,-0.0168674698795181,-0.0584615384615385,5305
2017-10-31,"Aberdeen","VA","Virginia Beach","Hampton City","Hampton",855,1136,0,0.0017636684303351,0.00442086648983201,4584
2017-10-31,"Pleasant Valley","TX","Austin","Travis","Austin",856,1418,0.00141242937853107,0.0085348506401138,0.00353857041755131,902
2017-10-31,"St.Johns","OR","Portland","Multnomah","Portland",857,1787,0.00280583613916947,0.0281933256616801,0.0784550392275196,4062
2017-10-31,"Northwest","OR","Portland","Multnomah","Portland",858,1712,-0.000583771161704612,0.00292911540714704,-0.0233884768967484,4876
2017-10-31,"Downtown","CA","San Francisco","Alameda","Fremont",859,2744,0.00512820512820513,0.00845277471517824,0.0077120822622108,2003
2017-10-31,"Near West Side","IL","Chicago","Cook","Chicago",860,1918,-0.00363636363636364,0.00208986415882968,0.00104384133611691,10849
2017-10-31,"North Gateway","AZ","Phoenix","Maricopa","Phoenix",861,1841,0.00217746325530757,0.00766283524904214,0.0348510399100618,6372
2017-10-31,"The Fan","VA","Richmond","Richmond City","Richmond",862,1663,0.0134064594759293,0.036783042394015,0.12288993923025,4792
2017-10-31,"Whittier","MN","Minneapolis-St Paul","Hennepin","Minneapolis",863,1393,0,-0.0014336917562724,-0.0106534090909091,2359
2017-10-31,"Mid-City","LA","New Orleans","Orleans","New Orleans",864,1514,-0.0206985769728331,-0.030729833546735,0.00664893617021277,2394
2017-10-31,"Magnolia Center","CA","Riverside","Riverside","Riverside",865,1767,0.00397727272727273,0.0120274914089347,0.0593525179856115,3872
2017-10-31,"North Clairemont","CA","San Diego","San Diego","San Diego",866,2643,0.00916380297823597,0.0260093167701863,0.0872069107363225,4558
2017-10-31,"Mission Hill","MA","Boston","Suffolk","Boston",867,2990,0.00234663090848139,0.00335570469798658,0.0385550538381382,3058
2017-10-31,"Lawndale - Wayside","TX","Houston","Harris","Houston",868,1354,0.00594353640416048,0.0203466465712133,0.00894187779433681,2477
2017-10-31,"Miramar Ranch North","CA","San Diego","San Diego","San Diego",869,3232,0.00310366232153942,0.00560049782202863,0.0302837105514823,4392
2017-10-31,"Poplar Grove","UT","Salt Lake City","Salt Lake","Salt Lake City",870,1237,0.00405844155844156,0.00814995925020375,0.0351464435146444,2911
2017-10-31,"Lincoln Heights","WA","Spokane","Spokane","Spokane",871,1281,0.00313234142521535,0.0134493670886076,0.0810126582278481,4885
2017-10-31,"Oak Park","CA","San Diego","San Diego","San Diego",872,2158,0.0107728337236534,0.031055900621118,0.0768463073852295,3559
2017-10-31,"Alamitos Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",873,2064,0.00194174757281553,0.00978473581213307,0.0541368743615935,4871
2017-10-31,"Zaferia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",874,2046,0.00392541707556428,0.0148809523809524,0.0508474576271186,2150
2017-10-31,"Hillcrest","CA","San Diego","San Diego","San Diego",875,2434,0.000822368421052632,0.00661703887510339,0.0388390951771233,4845
2017-10-31,"Sixteenth Street Heights","DC","Washington","District of Columbia","Washington",876,3012,-0.00888450148075025,-0.0227125243348475,0.0255362614913177,3769
2017-10-31,"Hampden South","CO","Denver","Denver","Denver",877,2110,0.00764087870105062,0.0222868217054264,0.0198163363943934,5957
2017-10-31,"Downtown","WA","Seattle","King","Bellevue",878,2595,-0.0046029919447641,-0.00230680507497117,0.0459492140266022,4127
2017-10-31,"West Side","CT","Stamford","Fairfield","Stamford",879,2141,-0.00372266170311773,-0.00418604651162791,-0.0129091747349009,1751
2017-10-31,"Iah - Airport Area","TX","Houston","Harris","Houston",880,1259,0.00800640512409928,0.0120578778135048,-0.00944138473642801,1815
2017-10-31,"Buckroe","VA","Virginia Beach","Hampton City","Hampton",881,1078,-0.00185185185185185,-0.0155251141552511,-0.0400712377560107,6267
2017-10-31,"Cherry Hill Mall","NJ","Philadelphia","Camden","Cherry Hill",882,1904,0.0010515247108307,0.00316122233930453,-0.0320284697508897,4645
2017-10-31,"Boulevard Heights","FL","Miami-Fort Lauderdale","Broward","Hollywood",883,1765,0.00170261066969353,0.0097254004576659,0.018465089440277,5182
2017-10-31,"Mar Lee","CO","Denver","Denver","Denver",884,1786,0.000560224089635854,0.0130459444129325,0.0407925407925408,3475
2017-10-31,"Hillcrest","NY","New York","Queens","New York",885,2584,0.000774593338497289,0.0189274447949527,0.090295358649789,3042
2017-10-31,"Flowing Wells","AZ","Tucson","Pima","Tucson",886,1054,0.0105465004793864,0.0394477317554241,0.0689655172413793,1885
2017-10-31,"Beverly Glen","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",887,8129,-0.00379901960784314,-0.0169307050429314,0.0301609428462806,6285
2017-10-31,"Central","CA","Fresno","Fresno","Fresno",888,866,0.00464037122969838,0.0285035629453682,0.0757763975155279,1873
2017-10-31,"Cheviot Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",889,6322,-0.00472292191435768,-0.0324456688093052,0.0316579634464752,4286
2017-10-31,"Valley View","NV","Las Vegas","Clark","Henderson",890,1156,0.00784655623365301,0.0194003527336861,0.0537830446672744,3369
2017-10-31,"Washington Square","NY","Syracuse","Onondaga","Syracuse",891,985,0.00305498981670061,-0.00202634245187437,0.0694896851248643,3061
2017-10-31,"Serra","CA","San Jose","Santa Clara","Sunnyvale",892,4468,0.00134468848050202,0,-0.020604997807979,3807
2017-10-31,"Hough","OH","Cleveland","Cuyahoga","Cleveland",893,894,0.00224215246636771,0.0193842645381984,0.065554231227652,2699
2017-10-31,"La Grange","OH","Toledo","Lucas","Toledo",894,661,-0.00451807228915663,0,0.0216383307573416,6667
2017-10-31,"Greater Pinellas Point","FL","Tampa","Pinellas","Saint Petersburg",895,1437,0.00630252100840336,0.0235042735042735,0.0220483641536273,5173
2017-10-31,"West Side","NJ","New York","Essex","Newark",896,1447,0.00906555090655509,0.0197322057787174,-0.0183175033921303,2670
2017-10-31,"Lee Miles","OH","Cleveland","Cuyahoga","Cleveland",897,866,-0.00115340253748558,0.00231481481481481,-0.00115340253748558,6193
2017-10-31,"Eastwood","NY","Syracuse","Onondaga","Syracuse",898,1111,-0.00269299820466786,-0.0150709219858156,0.0136861313868613,4588
2017-10-31,"Cully","OR","Portland","Multnomah","Portland",899,1843,-0.0010840108401084,0,0.0561604584527221,3862
2017-10-31,"Lakeview Terrace","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",900,2580,0,0.00702576112412178,0.0262529832935561,2749
2017-10-31,"Pearl River","NY","New York","Rockland","Orangetown",901,2765,-0.000361532899493854,0.0124496521420725,0.0225591715976331,4537
2017-10-31,"College Hill","OH","Cincinnati","Hamilton","Cincinnati",902,1063,0.00758293838862559,0.0350535540408958,0.0566600397614314,4648
2017-10-31,"Alamo Farmsteads-Babcock Road","TX","San Antonio","Bexar","San Antonio",903,1385,0.000722543352601156,0.0065406976744186,0.0312732688011914,4151
2017-10-31,"Shadyside","PA","Pittsburgh","Allegheny","Pittsburgh",904,1639,-0.0102657004830918,-0.0301775147928994,-0.0301775147928994,3995
2017-10-31,"Rock Creek","AR","Little Rock","Pulaski","Little Rock",905,1629,-0.00731261425959781,-0.00791717417783191,-0.0192655027092113,4004
2017-10-31,"West Oak Hill","TX","Austin","Travis","Austin",906,2067,0.00291120815138282,0.00681928884559182,-0.0157142857142857,4833
2017-10-31,"Southside","OH","Columbus","Franklin","Columbus",907,976,-0.00102354145342886,-0.00102354145342886,0.0416221985058698,5416
2017-10-31,"Lincoln Park","IL","Chicago","Cook","Chicago",908,2276,-0.00262927256792287,-0.00524475524475524,-0.0134373645426961,7025
2017-10-31,"Wissinoming","PA","Philadelphia","Philadelphia","Philadelphia",909,1065,0.00471698113207547,0.0220729366602687,0.0359922178988327,7430
2017-10-31,"Dellview Area","TX","San Antonio","Bexar","San Antonio",910,1184,0.00084530853761623,0.00937766410912191,0.0440917107583774,4174
2017-10-31,"Cherryland","CA","San Francisco","Alameda","Hayward",911,2573,0.00351014040561622,0.00941545704197725,0.0304365238285943,2702
2017-10-31,"Taku-Campbell","AK","Anchorage","Anchorage","Anchorage",912,1687,-0.000592417061611374,-0.00413223140495868,-0.0271049596309112,4454
2017-10-31,"North Shore","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",913,1818,0.00110132158590308,-0.00547045951859956,-0.0766886744540376,10227
2017-10-31,"Cove - East Side","CT","Stamford","Fairfield","Stamford",914,2267,-0.00917832167832168,-0.00917832167832168,0.0120535714285714,3118
2017-10-31,"Arden Heights","NY","New York","Richmond","New York",915,2286,-0.00261780104712042,0.00439367311072056,0.0320541760722348,4309
2017-10-31,"New Springville","NY","New York","Richmond","New York",916,2245,0.00492390331244405,0.033609576427256,0.0534960112623182,1293
2017-10-31,"Cultural Corridor","NV","Las Vegas","Clark","Las Vegas",917,1052,0.0154440154440154,0.0457256461232604,0.125133689839572,2130
2017-10-31,"Greater Wythe","VA","Virginia Beach","Hampton City","Hampton",918,1067,0.000938086303939962,-0.00373482726423903,-0.00373482726423903,5616
2017-10-31,"Tacony","PA","Philadelphia","Philadelphia","Philadelphia",919,1112,0.0054249547920434,0.0145985401459854,0.0009000900090009,5973
2017-10-31,"Emerson Hill","NY","New York","Richmond","New York",920,2311,0.00521966072205307,0.0326184092940125,0.0639963167587477,3101
2017-10-31,"Woodcrest","CA","Riverside","Riverside","Riverside",921,2701,-0.00515653775322284,-0.0171033478893741,0.0899919289749798,3050
2017-10-31,"Provincetowne","NC","Charlotte","Mecklenburg","Charlotte",922,1652,0.00609013398294762,0.00547778454047474,0.0097799511002445,6165
2017-10-31,"Glen Eden","CA","San Francisco","Alameda","Hayward",923,2733,0.00662983425414365,0.0197761194029851,0.0415396341463415,3373
2017-10-31,"Springwells","MI","Detroit","Wayne","Detroit",924,747,0.00403225806451613,0.00134048257372654,0.00268456375838926,4362
2017-10-31,"Jamaica Estates","NY","New York","Queens","New York",925,2716,-0.00183755972069092,0.00555349870418364,0.098705501618123,3171
2017-10-31,"River Mountain","AR","Little Rock","Pulaski","Little Rock",926,1728,-0.00803673938002296,-0.0192962542565267,-0.0308468872686484,4441
2017-10-31,"Corona del Mar","CA","Los Angeles-Long Beach-Anaheim","Orange","Newport Beach",927,6364,-0.0133333333333333,-0.0165353113892752,-0.0304692260816575,6004
2017-10-31,"Bull Run","VA","Washington","Prince William","Manassas",928,1611,0.00876643706950532,0.0241576605212969,0.0228571428571429,3082
2017-10-31,"Second Ward","TX","Houston","Harris","Houston",929,1348,0.00672143390589993,0.0135338345864662,0.00747384155455904,2767
2017-10-31,"Murraysville","NC","Wilmington","New Hanover","Wilmington",930,1291,0.00623538581449727,0.0197472353870458,0.0513029315960912,5888
2017-10-31,"MacDonald Ranch","NV","Las Vegas","Clark","Henderson",931,1434,0.000697836706210747,0.00631578947368421,0.0264853256979241,6449
2017-10-31,"Belmont Gardens","IL","Chicago","Cook","Chicago",932,1675,-0.0047534165181224,-0.0106320141760189,0.00661057692307692,1860
2017-10-31,"City Center","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",933,2405,-0.0024885939444214,-0.0041407867494824,0.0295376712328767,2381
2017-10-31,"Willow Meadows - Willowbend Area","TX","Houston","Harris","Houston",934,1722,0.00819672131147541,0.0165289256198347,-0.0480928689883914,3855
2017-10-31,"Rose Garden","CA","San Jose","Santa Clara","San Jose",935,3432,0,0.00645161290322581,0.00029146021568056,3745
2017-10-31,"Central Franklin","TN","Nashville","Williamson","Franklin",936,1855,0.00378787878787879,0.0125545851528384,0.0474308300395257,4355
2017-10-31,"Glen Oaks","NY","New York","Queens","New York",937,2143,0.000466853408029879,0,0.00989632422243167,5574
2017-10-31,"Hill","CT","New Haven","New Haven","New Haven",938,1306,0.00461538461538462,0.00771604938271605,0.0431309904153355,2480
2017-10-31,"Mariner's Harbor","NY","New York","Richmond","New York",939,1975,0,-0.0134865134865135,-0.0342298288508557,2951
2017-10-31,"Hartranft","PA","Philadelphia","Philadelphia","Philadelphia",940,1116,-0.0053475935828877,-0.00268096514745308,0.0127041742286751,4963
2017-10-31,"Brentwood-Darlington","OR","Portland","Multnomah","Portland",941,1688,0.00237529691211401,0.0119904076738609,0.0471464019851117,4637
2017-10-31,"Yorkshire","NC","Charlotte","Mecklenburg","Charlotte",942,1446,0.00416666666666667,0.00907187718073971,0.0380473797559225,5272
2017-10-31,"Independence Heights","TX","Houston","Harris","Houston",943,1264,0,0.00717131474103586,0.036915504511895,3840
2017-10-31,"Brookline","PA","Pittsburgh","Allegheny","Pittsburgh",944,1038,-0.00288184438040346,0.00484027105517909,0.0297619047619048,5681
2017-10-31,"Eastside","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",945,2468,0.00447700447700448,0.0102333196889071,0.0404721753794266,1389
2017-10-31,"Hillsborough","NC","Raleigh","Wake","Raleigh",946,1449,-0.00206611570247934,-0.0235849056603774,0.00415800415800416,1853
2017-10-31,"Tampa Palms","FL","Tampa","Hillsborough","Tampa",947,1700,-0.00410076157000586,0,0.00890207715133531,4583
2017-10-31,"John Barrow","AR","Little Rock","Pulaski","Little Rock",948,817,-0.00122249388753056,-0.0156626506024096,-0.0180288461538462,4481
2017-10-31,"Riverside","TX","Austin","Travis","Austin",949,1570,0.000637348629700446,-0.00317460317460317,-0.0205864004990643,1189
2017-10-31,"Springfield-Belmont","NJ","New York","Essex","Newark",950,1522,0.0167000668002672,0.0311653116531165,0.000657462195923734,589
2017-10-31,"Riverdale","NY","New York","Bronx","New York",951,2130,0.00093984962406015,-0.00280898876404494,0.000469704086425552,2750
2017-10-31,"South Land Park","CA","Sacramento","Sacramento","Sacramento",952,1821,0.0116666666666667,0.0195968645016797,0.0513856812933025,5227
2017-10-31,"Greater Third Ward","TX","Houston","Harris","Houston",953,1355,0.0022189349112426,0.0037037037037037,-0.0145454545454545,3230
2017-10-31,"Azalea Park","FL","Orlando","Orange","Orlando",954,1253,-0.00318217979315831,0.00561797752808989,0.0236928104575163,3478
2017-10-31,"Harlow","OR","Eugene","Lane","Eugene",955,1626,0.013715710723192,0.0175219023779725,0.105370496261047,3213
2017-10-31,"City College Area","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",956,2681,0.00600375234521576,0.0143776012107454,0.0542666142351553,4879
2017-10-31,"Southwest","KS","Wichita","Sedgwick","Wichita",957,759,0.00663129973474801,0.017426273458445,0.00930851063829787,4844
2017-10-31,"Belair","GA","Augusta","Richmond","Augusta",958,1035,0.00193610842207164,0.0207100591715976,0.050761421319797,4452
2017-10-31,"Chambersburg","NJ","Trenton","Mercer","Trenton",959,1250,0.000800640512409928,0.0113268608414239,0.00321027287319422,3885
2017-10-31,"Creekside - Wagner","CA","Stockton","San Joaquin","Stockton",960,1612,0.00624219725343321,0.0254452926208651,0.0661375661375661,3709
2017-10-31,"Brainerd","IL","Chicago","Cook","Chicago",961,1392,0.00143884892086331,0.00143884892086331,0.0311111111111111,3679
2017-10-31,"Mount Airy West","PA","Philadelphia","Philadelphia","Philadelphia",962,1795,-0.00222345747637576,0.00956130483689539,-0.0158991228070175,3998
2017-10-31,"Palm Heights","TX","San Antonio","Bexar","San Antonio",963,993,-0.00401203610832497,0.00404448938321537,0.0643086816720257,3785
2017-10-31,"Bay Terrace","NY","New York","Queens","New York",964,2178,-0.000458926112895824,-0.00547945205479452,-0.00683994528043776,4854
2017-10-31,"Beacon Hill","WA","Seattle","King","Seattle",965,2465,0.00530179445350734,0.0181743081371334,0.0520699957319676,4371
2017-10-31,"Front Park","NY","Buffalo","Erie","Buffalo",966,895,0.00901916572717024,0.0299194476409666,-0.0154015401540154,2654
2017-10-31,"Kyle Canyon","NV","Las Vegas","Clark","Las Vegas",967,1377,0.0058436815193572,0.0177383592017738,0.0423921271763815,8131
2017-10-31,"South Southwest","TX","San Antonio","Bexar","San Antonio",968,1098,0,0.00182481751824818,0.0903674280039722,3731
2017-10-31,"Glendale","UT","Salt Lake City","Salt Lake","Salt Lake City",969,1258,0.00720576461168935,0.0128824476650564,0.0219333874898457,2776
2017-10-31,"East Broad","OH","Columbus","Franklin","Columbus",970,1296,0.00543056633048875,0.00309597523219814,0.0376301040832666,6904
2017-10-31,"Detroit Shoreway","OH","Cleveland","Cuyahoga","Cleveland",971,916,-0.00109051254089422,0.0200445434298441,0.0189098998887653,3997
2017-10-31,"Album Park","TX","El Paso","El Paso","El Paso",972,1036,0.000966183574879227,0.000966183574879227,-0.00956022944550669,3982
2017-10-31,"East Weymouth","MA","Boston","Norfolk","Weymouth",973,2197,-0.00272355878347708,-0.00407978241160471,-0.0161218092252575,4368
2017-10-31,"Pine Hills","NY","Albany","Albany","Albany",974,1309,-0.0015255530129672,-0.00682852807283763,0.0430278884462151,2338
2017-10-31,"Diamond Hill - Jarvis","TX","Dallas-Fort Worth","Tarrant","Fort Worth",975,1068,0.0132827324478178,0.0239693192713327,0.068,3608
2017-10-31,"Windsor","CO","Denver","Denver","Denver",976,1389,0.00288808664259928,0.00361271676300578,0.0213235294117647,5094
2017-10-31,"Far Greater Northside","TX","Dallas-Fort Worth","Tarrant","Fort Worth",977,1015,0.0109561752988048,0.016016016016016,0.0378323108384458,3580
2017-10-31,"South End","CT","Hartford","Hartford","Hartford",978,1243,0.00322841000807102,0.0213640098603122,0.0542832909245123,2424
2017-10-31,"Lazy Brook - Timbergrove","TX","Houston","Harris","Houston",979,2349,0.00772200772200772,-0.00127551020408163,-0.0236907730673317,3701
2017-10-31,"Georgetown","DC","Washington","District of Columbia","Washington",980,4203,-0.0152296157450797,-0.0399725902238465,-0.0432506259959026,4526
2017-10-31,"Lake Houston","TX","Houston","Harris","Houston",981,1833,0.00493421052631579,0.00109229929000546,-0.0327176781002639,6310
2017-10-31,"Five Points","CO","Denver","Denver","Denver",982,2167,0.00324074074074074,0.0159399906235349,0.0231350330500472,4062
2017-10-31,"Greentree","NJ","Philadelphia","Camden","Cherry Hill",983,2355,-0.00632911392405063,-0.0228215767634855,0.000849978750531237,3841
2017-10-31,"South Lakes Dr - Soapstone Dr","VA","Washington","Fairfax","Reston",984,2033,0,-0.000491642084562439,0.00444664031620553,5326
2017-10-31,"Jacksonville Heights","FL","Jacksonville","Duval","Jacksonville",985,1045,-0.000956022944550669,0.00966183574879227,0.043956043956044,4186
